city,county,latitude,longitude,categories,metrics
Accomack,Accomack,37.79007121212121,-75.65342666666666,"{""Healthcare Access"": [{""label"": ""Uninsured Adults %"", ""value"": ""14%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""3,020:1""}], ""Chronic Disease Burden"": [{""label"": ""Diabetes Prevalence %"", ""value"": ""13%""}, {""label"": ""Adult Obesity %"", ""value"": ""40%""}, {""label"": ""Physical Inactivity %"", ""value"": ""31%""}], ""Social Determinants of Health"": [{""label"": ""Food Insecurity %"", ""value"": ""14%""}, {""label"": ""Unemployment %"", ""value"": ""3.6%""}, {""label"": ""Children in Poverty %"", ""value"": ""24""}, {""label"": ""Life Expectancy"", ""value"": ""74.5""}]}","[{""label"": ""Uninsured Adults %"", ""value"": ""14%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""3,020:1""}, {""label"": ""Diabetes Prevalence %"", ""value"": ""13%""}, {""label"": ""Adult Obesity %"", ""value"": ""40%""}, {""label"": ""Physical Inactivity %"", ""value"": ""31%""}, {""label"": ""Food Insecurity %"", ""value"": ""14%""}, {""label"": ""Unemployment %"", ""value"": ""3.6%""}, {""label"": ""Children in Poverty %"", ""value"": ""24""}, {""label"": ""Life Expectancy"", ""value"": ""74.5""}]"
Albemarle,Albemarle,38.03248133333333,-78.55387066666667,"{""Healthcare Access"": [{""label"": ""Uninsured Adults %"", ""value"": ""8%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""720:1""}], ""Chronic Disease Burden"": [{""label"": ""Diabetes Prevalence %"", ""value"": ""9%""}, {""label"": ""Adult Obesity %"", ""value"": ""29%""}, {""label"": ""Physical Inactivity %"", ""value"": ""19%""}], ""Social Determinants of Health"": [{""label"": ""Food Insecurity %"", ""value"": ""10%""}, {""label"": ""Unemployment %"", ""value"": ""2.6%""}, {""label"": ""Children in Poverty %"", ""value"": ""9""}, {""label"": ""Life Expectancy"", ""value"": ""81.6""}]}","[{""label"": ""Uninsured Adults %"", ""value"": ""8%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""720:1""}, {""label"": ""Diabetes Prevalence %"", ""value"": ""9%""}, {""label"": ""Adult Obesity %"", ""value"": ""29%""}, {""label"": ""Physical Inactivity %"", ""value"": ""19%""}, {""label"": ""Food Insecurity %"", ""value"": ""10%""}, {""label"": ""Unemployment %"", ""value"": ""2.6%""}, {""label"": ""Children in Poverty %"", ""value"": ""9""}, {""label"": ""Life Expectancy"", ""value"": ""81.6""}]"
Alexandria,Alexandria,38.82330666666667,-77.08340166666666,"{""Healthcare Access"": [{""label"": ""Uninsured Adults %"", ""value"": ""9%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""1,300:1""}], ""Chronic Disease Burden"": [{""label"": ""Diabetes Prevalence %"", ""value"": ""10%""}, {""label"": ""Adult Obesity %"", ""value"": ""31%""}, {""label"": ""Physical Inactivity %"", ""value"": ""19%""}], ""Social Determinants of Health"": [{""label"": ""Food Insecurity %"", ""value"": ""11%""}, {""label"": ""Unemployment %"", ""value"": ""2.4%""}, {""label"": ""Children in Poverty %"", ""value"": ""13""}, {""label"": ""Life Expectancy"", ""value"": ""82.4""}]}","[{""label"": ""Uninsured Adults %"", ""value"": ""9%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""1,300:1""}, {""label"": ""Diabetes Prevalence %"", ""value"": ""10%""}, {""label"": ""Adult Obesity %"", ""value"": ""31%""}, {""label"": ""Physical Inactivity %"", ""value"": ""19%""}, {""label"": ""Food Insecurity %"", ""value"": ""11%""}, {""label"": ""Unemployment %"", ""value"": ""2.4%""}, {""label"": ""Children in Poverty %"", ""value"": ""13""}, {""label"": ""Life Expectancy"", ""value"": ""82.4""}]"
Alleghany,Alleghany,37.798698,-79.86560399999999,"{""Healthcare Access"": [{""label"": ""Uninsured Adults %"", ""value"": ""9%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""2,470:1""}], ""Chronic Disease Burden"": [{""label"": ""Diabetes Prevalence %"", ""value"": ""11%""}, {""label"": ""Adult Obesity %"", ""value"": ""39%""}, {""label"": ""Physical Inactivity %"", ""value"": ""26%""}], ""Social Determinants of Health"": [{""label"": ""Food Insecurity %"", ""value"": ""14%""}, {""label"": ""Unemployment %"", ""value"": ""3.9%""}, {""label"": ""Children in Poverty %"", ""value"": ""19""}, {""label"": ""Life Expectancy"", ""value"": ""72.7""}]}","[{""label"": ""Uninsured Adults %"", ""value"": ""9%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""2,470:1""}, {""label"": ""Diabetes Prevalence %"", ""value"": ""11%""}, {""label"": ""Adult Obesity %"", ""value"": ""39%""}, {""label"": ""Physical Inactivity %"", ""value"": ""26%""}, {""label"": ""Food Insecurity %"", ""value"": ""14%""}, {""label"": ""Unemployment %"", ""value"": ""3.9%""}, {""label"": ""Children in Poverty %"", ""value"": ""19""}, {""label"": ""Life Expectancy"", ""value"": ""72.7""}]"
Amelia,Amelia,37.33408,-78.03734,"{""Healthcare Access"": [{""label"": ""Uninsured Adults %"", ""value"": ""11%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""13,460:1""}], ""Chronic Disease Burden"": [{""label"": ""Diabetes Prevalence %"", ""value"": ""13%""}, {""label"": ""Adult Obesity %"", ""value"": ""39%""}, {""label"": ""Physical Inactivity %"", ""value"": ""28%""}], ""Social Determinants of Health"": [{""label"": ""Food Insecurity %"", ""value"": ""12%""}, {""label"": ""Unemployment %"", ""value"": ""3.1%""}, {""label"": ""Children in Poverty %"", ""value"": ""14""}, {""label"": ""Life Expectancy"", ""value"": ""74.2""}]}","[{""label"": ""Uninsured Adults %"", ""value"": ""11%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""13,460:1""}, {""label"": ""Diabetes Prevalence %"", ""value"": ""13%""}, {""label"": ""Adult Obesity %"", ""value"": ""39%""}, {""label"": ""Physical Inactivity %"", ""value"": ""28%""}, {""label"": ""Food Insecurity %"", ""value"": ""12%""}, {""label"": ""Unemployment %"", ""value"": ""3.1%""}, {""label"": ""Children in Poverty %"", ""value"": ""14""}, {""label"": ""Life Expectancy"", ""value"": ""74.2""}]"
Amherst,Amherst,37.559197499999996,-79.130755,"{""Healthcare Access"": [{""label"": ""Uninsured Adults %"", ""value"": ""9%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""5,260:1""}], ""Chronic Disease Burden"": [{""label"": ""Diabetes Prevalence %"", ""value"": ""12%""}, {""label"": ""Adult Obesity %"", ""value"": ""40%""}, {""label"": ""Physical Inactivity %"", ""value"": ""27%""}], ""Social Determinants of Health"": [{""label"": ""Food Insecurity %"", ""value"": ""12%""}, {""label"": ""Unemployment %"", ""value"": ""3.0%""}, {""label"": ""Children in Poverty %"", ""value"": ""16""}, {""label"": ""Life Expectancy"", ""value"": ""75.5""}]}","[{""label"": ""Uninsured Adults %"", ""value"": ""9%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""5,260:1""}, {""label"": ""Diabetes Prevalence %"", ""value"": ""12%""}, {""label"": ""Adult Obesity %"", ""value"": ""40%""}, {""label"": ""Physical Inactivity %"", ""value"": ""27%""}, {""label"": ""Food Insecurity %"", ""value"": ""12%""}, {""label"": ""Unemployment %"", ""value"": ""3.0%""}, {""label"": ""Children in Poverty %"", ""value"": ""16""}, {""label"": ""Life Expectancy"", ""value"": ""75.5""}]"
Appomattox,Appomattox,37.322743333333335,-78.78504666666667,"{""Healthcare Access"": [{""label"": ""Uninsured Adults %"", ""value"": ""10%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""8,370:1""}], ""Chronic Disease Burden"": [{""label"": ""Diabetes Prevalence %"", ""value"": ""12%""}, {""label"": ""Adult Obesity %"", ""value"": ""39%""}, {""label"": ""Physical Inactivity %"", ""value"": ""26%""}], ""Social Determinants of Health"": [{""label"": ""Food Insecurity %"", ""value"": ""12%""}, {""label"": ""Unemployment %"", ""value"": ""3.2%""}, {""label"": ""Children in Poverty %"", ""value"": ""16""}, {""label"": ""Life Expectancy"", ""value"": ""76.7""}]}","[{""label"": ""Uninsured Adults %"", ""value"": ""10%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""8,370:1""}, {""label"": ""Diabetes Prevalence %"", ""value"": ""12%""}, {""label"": ""Adult Obesity %"", ""value"": ""39%""}, {""label"": ""Physical Inactivity %"", ""value"": ""26%""}, {""label"": ""Food Insecurity %"", ""value"": ""12%""}, {""label"": ""Unemployment %"", ""value"": ""3.2%""}, {""label"": ""Children in Poverty %"", ""value"": ""16""}, {""label"": ""Life Expectancy"", ""value"": ""76.7""}]"
Arlington,Arlington,38.877846363636365,-77.09903,"{""Healthcare Access"": [{""label"": ""Uninsured Adults %"", ""value"": ""5%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""1,340:1""}], ""Chronic Disease Burden"": [{""label"": ""Diabetes Prevalence %"", ""value"": ""9%""}, {""label"": ""Adult Obesity %"", ""value"": ""25%""}, {""label"": ""Physical Inactivity %"", ""value"": ""15%""}], ""Social Determinants of Health"": [{""label"": ""Food Insecurity %"", ""value"": ""11%""}, {""label"": ""Unemployment %"", ""value"": ""2.2%""}, {""label"": ""Children in Poverty %"", ""value"": ""8""}, {""label"": ""Life Expectancy"", ""value"": ""84.5""}]}","[{""label"": ""Uninsured Adults %"", ""value"": ""5%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""1,340:1""}, {""label"": ""Diabetes Prevalence %"", ""value"": ""9%""}, {""label"": ""Adult Obesity %"", ""value"": ""25%""}, {""label"": ""Physical Inactivity %"", ""value"": ""15%""}, {""label"": ""Food Insecurity %"", ""value"": ""11%""}, {""label"": ""Unemployment %"", ""value"": ""2.2%""}, {""label"": ""Children in Poverty %"", ""value"": ""8""}, {""label"": ""Life Expectancy"", ""value"": ""84.5""}]"
Augusta,Augusta,38.149640454545455,-79.09397863636364,"{""Healthcare Access"": [{""label"": ""Uninsured Adults %"", ""value"": ""8%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""1,770:1""}], ""Chronic Disease Burden"": [{""label"": ""Diabetes Prevalence %"", ""value"": ""10%""}, {""label"": ""Adult Obesity %"", ""value"": ""41%""}, {""label"": ""Physical Inactivity %"", ""value"": ""24%""}], ""Social Determinants of Health"": [{""label"": ""Food Insecurity %"", ""value"": ""11%""}, {""label"": ""Unemployment %"", ""value"": ""2.5%""}, {""label"": ""Children in Poverty %"", ""value"": ""10""}, {""label"": ""Life Expectancy"", ""value"": ""78.0""}]}","[{""label"": ""Uninsured Adults %"", ""value"": ""8%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""1,770:1""}, {""label"": ""Diabetes Prevalence %"", ""value"": ""10%""}, {""label"": ""Adult Obesity %"", ""value"": ""41%""}, {""label"": ""Physical Inactivity %"", ""value"": ""24%""}, {""label"": ""Food Insecurity %"", ""value"": ""11%""}, {""label"": ""Unemployment %"", ""value"": ""2.5%""}, {""label"": ""Children in Poverty %"", ""value"": ""10""}, {""label"": ""Life Expectancy"", ""value"": ""78.0""}]"
Bath,Bath,38.047765,-79.795425,"{""Healthcare Access"": [{""label"": ""Uninsured Adults %"", ""value"": ""7%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""nan""}], ""Chronic Disease Burden"": [{""label"": ""Diabetes Prevalence %"", ""value"": ""13%""}, {""label"": ""Adult Obesity %"", ""value"": ""39%""}, {""label"": ""Physical Inactivity %"", ""value"": ""30%""}], ""Social Determinants of Health"": [{""label"": ""Food Insecurity %"", ""value"": ""16%""}, {""label"": ""Unemployment %"", ""value"": ""2.6%""}, {""label"": ""Children in Poverty %"", ""value"": ""15""}, {""label"": ""Life Expectancy"", ""value"": ""74.0""}]}","[{""label"": ""Uninsured Adults %"", ""value"": ""7%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""nan""}, {""label"": ""Diabetes Prevalence %"", ""value"": ""13%""}, {""label"": ""Adult Obesity %"", ""value"": ""39%""}, {""label"": ""Physical Inactivity %"", ""value"": ""30%""}, {""label"": ""Food Insecurity %"", ""value"": ""16%""}, {""label"": ""Unemployment %"", ""value"": ""2.6%""}, {""label"": ""Children in Poverty %"", ""value"": ""15""}, {""label"": ""Life Expectancy"", ""value"": ""74.0""}]"
Bedford,Bedford,37.34921571428571,-79.53206928571429,"{""Healthcare Access"": [{""label"": ""Uninsured Adults %"", ""value"": ""9%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""1,390:1""}], ""Chronic Disease Burden"": [{""label"": ""Diabetes Prevalence %"", ""value"": ""10%""}, {""label"": ""Adult Obesity %"", ""value"": ""37%""}, {""label"": ""Physical Inactivity %"", ""value"": ""24%""}], ""Social Determinants of Health"": [{""label"": ""Food Insecurity %"", ""value"": ""11%""}, {""label"": ""Unemployment %"", ""value"": ""3.0%""}, {""label"": ""Children in Poverty %"", ""value"": ""12""}, {""label"": ""Life Expectancy"", ""value"": ""77.6""}]}","[{""label"": ""Uninsured Adults %"", ""value"": ""9%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""1,390:1""}, {""label"": ""Diabetes Prevalence %"", ""value"": ""10%""}, {""label"": ""Adult Obesity %"", ""value"": ""37%""}, {""label"": ""Physical Inactivity %"", ""value"": ""24%""}, {""label"": ""Food Insecurity %"", ""value"": ""11%""}, {""label"": ""Unemployment %"", ""value"": ""3.0%""}, {""label"": ""Children in Poverty %"", ""value"": ""12""}, {""label"": ""Life Expectancy"", ""value"": ""77.6""}]"
Bland,Bland,37.1439225,-81.1876025,"{""Healthcare Access"": [{""label"": ""Uninsured Adults %"", ""value"": ""6%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""nan""}], ""Chronic Disease Burden"": [{""label"": ""Diabetes Prevalence %"", ""value"": ""11%""}, {""label"": ""Adult Obesity %"", ""value"": ""36%""}, {""label"": ""Physical Inactivity %"", ""value"": ""24%""}], ""Social Determinants of Health"": [{""label"": ""Food Insecurity %"", ""value"": ""13%""}, {""label"": ""Unemployment %"", ""value"": ""3.3%""}, {""label"": ""Children in Poverty %"", ""value"": ""16""}, {""label"": ""Life Expectancy"", ""value"": ""75.9""}]}","[{""label"": ""Uninsured Adults %"", ""value"": ""6%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""nan""}, {""label"": ""Diabetes Prevalence %"", ""value"": ""11%""}, {""label"": ""Adult Obesity %"", ""value"": ""36%""}, {""label"": ""Physical Inactivity %"", ""value"": ""24%""}, {""label"": ""Food Insecurity %"", ""value"": ""13%""}, {""label"": ""Unemployment %"", ""value"": ""3.3%""}, {""label"": ""Children in Poverty %"", ""value"": ""16""}, {""label"": ""Life Expectancy"", ""value"": ""75.9""}]"
Botetourt,Botetourt,37.48922,-79.86079833333334,"{""Healthcare Access"": [{""label"": ""Uninsured Adults %"", ""value"": ""6%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""1,630:1""}], ""Chronic Disease Burden"": [{""label"": ""Diabetes Prevalence %"", ""value"": ""10%""}, {""label"": ""Adult Obesity %"", ""value"": ""35%""}, {""label"": ""Physical Inactivity %"", ""value"": ""22%""}], ""Social Determinants of Health"": [{""label"": ""Food Insecurity %"", ""value"": ""10%""}, {""label"": ""Unemployment %"", ""value"": ""2.5%""}, {""label"": ""Children in Poverty %"", ""value"": ""8""}, {""label"": ""Life Expectancy"", ""value"": ""77.4""}]}","[{""label"": ""Uninsured Adults %"", ""value"": ""6%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""1,630:1""}, {""label"": ""Diabetes Prevalence %"", ""value"": ""10%""}, {""label"": ""Adult Obesity %"", ""value"": ""35%""}, {""label"": ""Physical Inactivity %"", ""value"": ""22%""}, {""label"": ""Food Insecurity %"", ""value"": ""10%""}, {""label"": ""Unemployment %"", ""value"": ""2.5%""}, {""label"": ""Children in Poverty %"", ""value"": ""8""}, {""label"": ""Life Expectancy"", ""value"": ""77.4""}]"
Bristol,Bristol,36.61059,-82.16971,"{""Healthcare Access"": [{""label"": ""Uninsured Adults %"", ""value"": ""10%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""1,540:1""}], ""Chronic Disease Burden"": [{""label"": ""Diabetes Prevalence %"", ""value"": ""12%""}, {""label"": ""Adult Obesity %"", ""value"": ""39%""}, {""label"": ""Physical Inactivity %"", ""value"": ""28%""}], ""Social Determinants of Health"": [{""label"": ""Food Insecurity %"", ""value"": ""18%""}, {""label"": ""Unemployment %"", ""value"": ""3.6%""}, {""label"": ""Children in Poverty %"", ""value"": ""31""}, {""label"": ""Life Expectancy"", ""value"": ""71.7""}]}","[{""label"": ""Uninsured Adults %"", ""value"": ""10%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""1,540:1""}, {""label"": ""Diabetes Prevalence %"", ""value"": ""12%""}, {""label"": ""Adult Obesity %"", ""value"": ""39%""}, {""label"": ""Physical Inactivity %"", ""value"": ""28%""}, {""label"": ""Food Insecurity %"", ""value"": ""18%""}, {""label"": ""Unemployment %"", ""value"": ""3.6%""}, {""label"": ""Children in Poverty %"", ""value"": ""31""}, {""label"": ""Life Expectancy"", ""value"": ""71.7""}]"
Brunswick,Brunswick,36.754417499999995,-77.86854083333334,"{""Healthcare Access"": [{""label"": ""Uninsured Adults %"", ""value"": ""11%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""5,310:1""}], ""Chronic Disease Burden"": [{""label"": ""Diabetes Prevalence %"", ""value"": ""15%""}, {""label"": ""Adult Obesity %"", ""value"": ""44%""}, {""label"": ""Physical Inactivity %"", ""value"": ""32%""}], ""Social Determinants of Health"": [{""label"": ""Food Insecurity %"", ""value"": ""13%""}, {""label"": ""Unemployment %"", ""value"": ""4.0%""}, {""label"": ""Children in Poverty %"", ""value"": ""27""}, {""label"": ""Life Expectancy"", ""value"": ""71.9""}]}","[{""label"": ""Uninsured Adults %"", ""value"": ""11%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""5,310:1""}, {""label"": ""Diabetes Prevalence %"", ""value"": ""15%""}, {""label"": ""Adult Obesity %"", ""value"": ""44%""}, {""label"": ""Physical Inactivity %"", ""value"": ""32%""}, {""label"": ""Food Insecurity %"", ""value"": ""13%""}, {""label"": ""Unemployment %"", ""value"": ""4.0%""}, {""label"": ""Children in Poverty %"", ""value"": ""27""}, {""label"": ""Life Expectancy"", ""value"": ""71.9""}]"
Buchanan,Buchanan,37.24466916666667,-82.02458833333334,"{""Healthcare Access"": [{""label"": ""Uninsured Adults %"", ""value"": ""11%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""4,840:1""}], ""Chronic Disease Burden"": [{""label"": ""Diabetes Prevalence %"", ""value"": ""13%""}, {""label"": ""Adult Obesity %"", ""value"": ""39%""}, {""label"": ""Physical Inactivity %"", ""value"": ""32%""}], ""Social Determinants of Health"": [{""label"": ""Food Insecurity %"", ""value"": ""22%""}, {""label"": ""Unemployment %"", ""value"": ""4.2%""}, {""label"": ""Children in Poverty %"", ""value"": ""26""}, {""label"": ""Life Expectancy"", ""value"": ""69.3""}]}","[{""label"": ""Uninsured Adults %"", ""value"": ""11%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""4,840:1""}, {""label"": ""Diabetes Prevalence %"", ""value"": ""13%""}, {""label"": ""Adult Obesity %"", ""value"": ""39%""}, {""label"": ""Physical Inactivity %"", ""value"": ""32%""}, {""label"": ""Food Insecurity %"", ""value"": ""22%""}, {""label"": ""Unemployment %"", ""value"": ""4.2%""}, {""label"": ""Children in Poverty %"", ""value"": ""26""}, {""label"": ""Life Expectancy"", ""value"": ""69.3""}]"
Buckingham,Buckingham,37.641557500000005,-78.55605875,"{""Healthcare Access"": [{""label"": ""Uninsured Adults %"", ""value"": ""11%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""5,660:1""}], ""Chronic Disease Burden"": [{""label"": ""Diabetes Prevalence %"", ""value"": ""14%""}, {""label"": ""Adult Obesity %"", ""value"": ""43%""}, {""label"": ""Physical Inactivity %"", ""value"": ""29%""}], ""Social Determinants of Health"": [{""label"": ""Food Insecurity %"", ""value"": ""14%""}, {""label"": ""Unemployment %"", ""value"": ""3.5%""}, {""label"": ""Children in Poverty %"", ""value"": ""23""}, {""label"": ""Life Expectancy"", ""value"": ""75.0""}]}","[{""label"": ""Uninsured Adults %"", ""value"": ""11%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""5,660:1""}, {""label"": ""Diabetes Prevalence %"", ""value"": ""14%""}, {""label"": ""Adult Obesity %"", ""value"": ""43%""}, {""label"": ""Physical Inactivity %"", ""value"": ""29%""}, {""label"": ""Food Insecurity %"", ""value"": ""14%""}, {""label"": ""Unemployment %"", ""value"": ""3.5%""}, {""label"": ""Children in Poverty %"", ""value"": ""23""}, {""label"": ""Life Expectancy"", ""value"": ""75.0""}]"
Campbell,Campbell,37.227396666666664,-79.12052555555556,"{""Healthcare Access"": [{""label"": ""Uninsured Adults %"", ""value"": ""9%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""7,880:1""}], ""Chronic Disease Burden"": [{""label"": ""Diabetes Prevalence %"", ""value"": ""11%""}, {""label"": ""Adult Obesity %"", ""value"": ""36%""}, {""label"": ""Physical Inactivity %"", ""value"": ""25%""}], ""Social Determinants of Health"": [{""label"": ""Food Insecurity %"", ""value"": ""12%""}, {""label"": ""Unemployment %"", ""value"": ""3.0%""}, {""label"": ""Children in Poverty %"", ""value"": ""18""}, {""label"": ""Life Expectancy"", ""value"": ""76.6""}]}","[{""label"": ""Uninsured Adults %"", ""value"": ""9%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""7,880:1""}, {""label"": ""Diabetes Prevalence %"", ""value"": ""11%""}, {""label"": ""Adult Obesity %"", ""value"": ""36%""}, {""label"": ""Physical Inactivity %"", ""value"": ""25%""}, {""label"": ""Food Insecurity %"", ""value"": ""12%""}, {""label"": ""Unemployment %"", ""value"": ""3.0%""}, {""label"": ""Children in Poverty %"", ""value"": ""18""}, {""label"": ""Life Expectancy"", ""value"": ""76.6""}]"
Caroline,Caroline,38.06825833333333,-77.31505333333334,"{""Healthcare Access"": [{""label"": ""Uninsured Adults %"", ""value"": ""9%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""10,650:1""}], ""Chronic Disease Burden"": [{""label"": ""Diabetes Prevalence %"", ""value"": ""12%""}, {""label"": ""Adult Obesity %"", ""value"": ""41%""}, {""label"": ""Physical Inactivity %"", ""value"": ""27%""}], ""Social Determinants of Health"": [{""label"": ""Food Insecurity %"", ""value"": ""11%""}, {""label"": ""Unemployment %"", ""value"": ""3.0%""}, {""label"": ""Children in Poverty %"", ""value"": ""12""}, {""label"": ""Life Expectancy"", ""value"": ""75.4""}]}","[{""label"": ""Uninsured Adults %"", ""value"": ""9%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""10,650:1""}, {""label"": ""Diabetes Prevalence %"", ""value"": ""12%""}, {""label"": ""Adult Obesity %"", ""value"": ""41%""}, {""label"": ""Physical Inactivity %"", ""value"": ""27%""}, {""label"": ""Food Insecurity %"", ""value"": ""11%""}, {""label"": ""Unemployment %"", ""value"": ""3.0%""}, {""label"": ""Children in Poverty %"", ""value"": ""12""}, {""label"": ""Life Expectancy"", ""value"": ""75.4""}]"
Carroll,Carroll,36.71131375,-80.7097,"{""Healthcare Access"": [{""label"": ""Uninsured Adults %"", ""value"": ""12%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""1,320:1""}], ""Chronic Disease Burden"": [{""label"": ""Diabetes Prevalence %"", ""value"": ""12%""}, {""label"": ""Adult Obesity %"", ""value"": ""41%""}, {""label"": ""Physical Inactivity %"", ""value"": ""28%""}], ""Social Determinants of Health"": [{""label"": ""Food Insecurity %"", ""value"": ""15%""}, {""label"": ""Unemployment %"", ""value"": ""3.7%""}, {""label"": ""Children in Poverty %"", ""value"": ""22""}, {""label"": ""Life Expectancy"", ""value"": ""74.4""}]}","[{""label"": ""Uninsured Adults %"", ""value"": ""12%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""1,320:1""}, {""label"": ""Diabetes Prevalence %"", ""value"": ""12%""}, {""label"": ""Adult Obesity %"", ""value"": ""41%""}, {""label"": ""Physical Inactivity %"", ""value"": ""28%""}, {""label"": ""Food Insecurity %"", ""value"": ""15%""}, {""label"": ""Unemployment %"", ""value"": ""3.7%""}, {""label"": ""Children in Poverty %"", ""value"": ""22""}, {""label"": ""Life Expectancy"", ""value"": ""74.4""}]"
Charles,Charles,37.358085,-77.04936000000001,"{""Healthcare Access"": [{""label"": ""Uninsured Adults %"", ""value"": ""10%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""6,610:1""}], ""Chronic Disease Burden"": [{""label"": ""Diabetes Prevalence %"", ""value"": ""14%""}, {""label"": ""Adult Obesity %"", ""value"": ""42%""}, {""label"": ""Physical Inactivity %"", ""value"": ""29%""}], ""Social Determinants of Health"": [{""label"": ""Food Insecurity %"", ""value"": ""12%""}, {""label"": ""Unemployment %"", ""value"": ""3.4%""}, {""label"": ""Children in Poverty %"", ""value"": ""18""}, {""label"": ""Life Expectancy"", ""value"": ""76.0""}]}","[{""label"": ""Uninsured Adults %"", ""value"": ""10%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""6,610:1""}, {""label"": ""Diabetes Prevalence %"", ""value"": ""14%""}, {""label"": ""Adult Obesity %"", ""value"": ""42%""}, {""label"": ""Physical Inactivity %"", ""value"": ""29%""}, {""label"": ""Food Insecurity %"", ""value"": ""12%""}, {""label"": ""Unemployment %"", ""value"": ""3.4%""}, {""label"": ""Children in Poverty %"", ""value"": ""18""}, {""label"": ""Life Expectancy"", ""value"": ""76.0""}]"
Charlotte,Charlotte,36.9775575,-78.66410875,"{""Healthcare Access"": [{""label"": ""Uninsured Adults %"", ""value"": ""11%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""1,910:1""}], ""Chronic Disease Burden"": [{""label"": ""Diabetes Prevalence %"", ""value"": ""14%""}, {""label"": ""Adult Obesity %"", ""value"": ""43%""}, {""label"": ""Physical Inactivity %"", ""value"": ""31%""}], ""Social Determinants of Health"": [{""label"": ""Food Insecurity %"", ""value"": ""18%""}, {""label"": ""Unemployment %"", ""value"": ""3.4%""}, {""label"": ""Children in Poverty %"", ""value"": ""32""}, {""label"": ""Life Expectancy"", ""value"": ""71.5""}]}","[{""label"": ""Uninsured Adults %"", ""value"": ""11%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""1,910:1""}, {""label"": ""Diabetes Prevalence %"", ""value"": ""14%""}, {""label"": ""Adult Obesity %"", ""value"": ""43%""}, {""label"": ""Physical Inactivity %"", ""value"": ""31%""}, {""label"": ""Food Insecurity %"", ""value"": ""18%""}, {""label"": ""Unemployment %"", ""value"": ""3.4%""}, {""label"": ""Children in Poverty %"", ""value"": ""32""}, {""label"": ""Life Expectancy"", ""value"": ""71.5""}]"
